PersonID,Name,Gender,Age,Religion,Occupation,Education,MaritalStatus,Phone,Address,District
509339,Ekantika Saraf,Female,55,Sikh,Government Employee,Graduate,Divorced,09222367900,28/78 Buch Street Madhyamgram 078373,Dakshina Kannada
509340,Lavanya Vig,Male,74,Christian,Farmer,Graduate,Single,09060271054,"H.No. 748 Kadakia Path, Indore 857453",Mysuru
509341,Aditya Sen,Male,60,Hindu,Labourer,Graduate,Single,03631133059,"903, Parmer Zila, Mehsana-822411",Bengaluru Urban
509342,Jeet Dhillon,Female,67,Christian,Teacher,PUC,Single,2555733042,33/24 Nanda Ganj Hosur 006722,Dakshina Kannada
509343,Zashil Yadav,Female,57,Muslim,Police,Graduate,Widowed,3827021252,"35/525, Cheema Marg Kirari Suleman Nagar-061164",Bengaluru Urban
509344,Dalaja Radhakrishnan,Male,21,Buddhist,Labourer,Primary,Widowed,+914630696903,"72/33 Agrawal, Kolkata 224479",Dakshina Kannada
509345,Om Kar,Female,64,Buddhist,Doctor,Diploma,Widowed,03863800987,"90/43 Mutti Marg, Bhalswa Jahangir Pur 649917",Bengaluru Urban
509346,Yauvani Shah,Male,55,Christian,Retired,Diploma,Married,08928076256,09/172 Wali Road Ujjain 654284,Dakshina Kannada
509347,Janaki Swamy,Female,42,Jain,Software Engineer,PUC,Married,+911578464164,"78/86 Thaman Street, Karnal-633161",Mysuru
509348,Watika Tella,Male,58,Sikh,Labourer,Primary,Divorced,08686881123,"58, Kaur Ganj, Akola-830959",Dakshina Kannada
509349,Chandresh Dara,Male,48,Jain,Doctor,Graduate,Single,+917330278878,"65/406, Pall, Belgaum-443835",Dakshina Kannada
509350,Tripti Chad,Male,58,Sikh,Retired,High School,Divorced,05138118080,"H.No. 273, Gupta Ganj Junagadh-720864",Mysuru
509351,Vihaan Sharaf,Male,62,Christian,Engineer,Diploma,Widowed,4608949025,"H.No. 46, Agrawal Ganj, Shivpuri-954078",Mysuru
509352,Raksha Mall,Female,51,Buddhist,Private Employee,High School,Widowed,+919699759595,H.No. 52 Venkataraman Vadodara 566966,Bengaluru Urban
509353,Kashish Dayal,Male,28,Muslim,Farmer,High School,Divorced,7473329762,"73, Kumar Street Mysore 040996",Bengaluru Urban
509354,Yatan Shere,Female,32,Sikh,Retired,Post Graduate,Widowed,+914344293154,"84/465 Garde Chowk, Karawal Nagar 545088",Mysuru
509355,Adweta Biswas,Male,34,Muslim,Farmer,High School,Divorced,+910639862698,"68, De Road, Ballia 052691",Dakshina Kannada
509356,Forum Chana,Female,42,Jain,Farmer,Post Graduate,Single,7279712953,"76 Upadhyay Marg, Tezpur-281970",Bengaluru Urban
509357,Eshana Choudhry,Male,69,Christian,Government Employee,Post Graduate,Single,07574205504,37/18 Kar Street Navi Mumbai-336044,Bengaluru Urban
509358,Finn Shan,Male,38,Hindu,Business,High School,Single,+911619737579,"H.No. 25 Saini Nagar, Surendranagar Dudhrej-328872",Dakshina Kannada
509359,Rajeshri Devan,Female,18,Buddhist,Engineer,Diploma,Divorced,3972006653,"74/016 Ahuja Marg, Jodhpur 612831",Mysuru
509360,Chandani Kalla,Female,44,Hindu,Software Engineer,PUC,Divorced,08814760664,"H.No. 08 Vaidya Nagar, Narasaraopet-936046",Bengaluru Urban
509361,Hemang Chauhan,Female,23,Jain,Teacher,Post Graduate,Divorced,+917992638306,"H.No. 128, Mukherjee Marg, Srikakulam 922327",Bengaluru Urban
509362,Damyanti Mahajan,Male,57,Muslim,Engineer,Post Graduate,Widowed,+916402638040,"959, Lad Street Kozhikode-025393",Dakshina Kannada
509363,Xavier Joshi,Male,69,Hindu,Engineer,Graduate,Widowed,00545280674,"H.No. 87, Narasimhan Path, Karaikudi 126039",Bengaluru Urban
509364,Gayathri Ganesh,Male,73,Buddhist,Student,PUC,Divorced,06903658702,H.No. 815 Raman Path Solapur 659606,Mysuru
509365,Nakul Toor,Male,40,Jain,Government Employee,PUC,Married,+917881092160,"585, Magar Road Khora  063415",Bengaluru Urban
509366,Ira Merchant,Male,64,Sikh,Student,High School,Single,+915915952427,"43/65 Badal Path, Thrissur 398266",Bengaluru Urban
509367,Qarin Prasad,Male,50,Sikh,Labourer,Post Graduate,Single,05022421765,"25, Char Circle, Hajipur-856131",Mysuru
509368,Yahvi Gokhale,Female,32,Buddhist,Doctor,PUC,Widowed,03244666087,"67/307 Lanka Ganj, Narasaraopet-255522",Mysuru
509369,Bishakha Lad,Female,29,Muslim,Farmer,Post Graduate,Married,7360014120,"H.No. 94 Sehgal Street, Asansol 782538",Dakshina Kannada
509370,Vedant Gopal,Female,62,Jain,Retired,Diploma,Widowed,2116452969,"31 Thakkar Chowk, Ambarnath 585292",Bengaluru Urban
509371,Falan Kibe,Male,46,Hindu,Doctor,Post Graduate,Married,3689051622,"76, Narang Zila Hapur 708716",Mysuru
509372,Rayaan Wadhwa,Male,61,Jain,Teacher,Diploma,Widowed,03383368769,"H.No. 64, Srivastava Ganj Agartala 862045",Bengaluru Urban
509373,Omaja Hegde,Female,32,Jain,Labourer,Graduate,Single,+914227244758,"834, Mani Street Bihar Sharif 670744",Dakshina Kannada
509374,Vincent Ratta,Male,52,Hindu,Engineer,Diploma,Widowed,01519330987,"43/14, Karnik Chowk, Jamnagar-504784",Dakshina Kannada
509375,Bimala Brahmbhatt,Male,32,Sikh,Labourer,Primary,Widowed,4103852634,"26, Karan Ganj, Pondicherry 025131",Mysuru
509376,Sneha Parekh,Female,51,Sikh,Software Engineer,Post Graduate,Divorced,+911921003750,"H.No. 214, Basak Hosur 187440",Bengaluru Urban
509377,Anika Nagi,Female,47,Hindu,Engineer,High School,Married,08221819690,"389, Babu Path, Madhyamgram-198274",Bengaluru Urban
509378,Garima Mital,Male,38,Christian,Farmer,Post Graduate,Single,07210049776,"80/39, Das Marg, Amravati 556533",Mysuru
509379,Zarna Sachdev,Male,22,Christian,Retired,High School,Single,+911938359275,H.No. 90 Bali Zila Bilaspur-042896,Dakshina Kannada
509380,Vaishnavi Madan,Female,72,Buddhist,Labourer,PUC,Single,07551390468,"343, Vyas Circle, Raipur-278300",Mysuru
509381,Reva Badami,Female,61,Hindu,Business,Primary,Divorced,+917318549831,"34/830, Loyal Road Mathura 512333",Bengaluru Urban
509382,Anmol Narasimhan,Male,63,Sikh,Engineer,Diploma,Divorced,6997721787,13 Aggarwal Rajkot-416984,Bengaluru Urban
509383,Meera Rastogi,Male,25,Buddhist,Police,Graduate,Single,3112190232,"83/399, Bhat Marg Visakhapatnam 405626",Dakshina Kannada
509384,Omkaar Oommen,Female,64,Buddhist,Government Employee,High School,Widowed,1178787218,"26, Madan Ganj, Faridabad-537838",Bengaluru Urban
509385,Ayaan Swamy,Male,56,Jain,Student,PUC,Single,+915892837459,57/493 Bir Street Nellore-271164,Mysuru
509386,Dominic Gandhi,Female,55,Muslim,Software Engineer,High School,Divorced,+918572302594,"63/517, Bhat Nagar, Nagpur 832452",Bengaluru Urban
509387,Jasmit Datta,Male,65,Hindu,Government Employee,Diploma,Single,7789581353,"27, Chatterjee Ganj Nellore-952309",Bengaluru Urban
509388,Abha Ahuja,Female,70,Sikh,Business,Post Graduate,Widowed,04630432750,H.No. 081 Sama Ganj Bhiwani 544558,Mysuru
509389,Lila Verma,Male,63,Christian,Teacher,Graduate,Divorced,+918755460706,"70/450 Randhawa Circle, Bihar Sharif 263814",Bengaluru Urban
509390,Libni Mody,Female,46,Christian,Teacher,Diploma,Married,+910692572340,"608, Rao Road Parbhani 582563",Dakshina Kannada
509391,Anita Goda,Male,47,Muslim,Police,High School,Married,7280483260,54/608 Lall Street Raurkela Industrial Township-106231,Dakshina Kannada
509392,Rachit Kohli,Male,45,Jain,Labourer,High School,Divorced,7727240619,H.No. 223 Dixit Ganj Durgapur-875480,Dakshina Kannada
509393,Mitesh Mishra,Female,32,Buddhist,Driver,High School,Married,+919625916246,06 Dhingra Zila Panihati-921997,Mysuru
509394,Rehaan Mangat,Female,56,Sikh,Doctor,Primary,Widowed,08154697424,"56/77 Bhardwaj Path, Unnao 462245",Bengaluru Urban
509395,Michael Sundaram,Female,68,Jain,Retired,Diploma,Divorced,00724892758,"H.No. 37, Uppal Circle Phagwara-700515",Mysuru
509396,Krishna Kar,Male,34,Christian,Farmer,Post Graduate,Single,3486751559,"68/73 Kothari Marg, Sasaram 656729",Bengaluru Urban
509397,Alexander Bhargava,Female,72,Buddhist,Retired,Post Graduate,Widowed,08908088424,"H.No. 87, Narasimhan Etawah-419846",Bengaluru Urban
509398,Maya Srivastava,Female,37,Sikh,Software Engineer,Diploma,Married,06419437921,47/179 Sodhi Circle Panipat-397853,Bengaluru Urban
509399,Udant Nath,Female,40,Sikh,Police,PUC,Single,+912082793809,"87, Vala, Khandwa-973944",Bengaluru Urban
509400,Utkarsh Ganguly,Female,19,Sikh,Retired,Graduate,Single,05932035670,"16/03 Singhal Zila, Amroha-547838",Dakshina Kannada
509401,Wahab Sarraf,Male,31,Hindu,Driver,Post Graduate,Single,+914344055286,"H.No. 457 Sen Chowk, Nagercoil 573250",Mysuru
509402,Chakradev Deshpande,Female,24,Christian,Doctor,PUC,Single,5342462258,93/294 Soni Marg Kulti-677478,Bengaluru Urban
509403,Victor Pingle,Male,31,Buddhist,Student,Graduate,Married,5500944822,H.No. 128 Nagar Nagar Aurangabad-104267,Mysuru
509404,Nimrat Ganesh,Female,41,Sikh,Software Engineer,Post Graduate,Single,09845352547,"859 Seth Street, Naihati-061994",Bengaluru Urban
509405,Unni Dhillon,Male,73,Buddhist,Private Employee,High School,Widowed,9233556820,"14, Uppal Circle, Bhagalpur 361850",Dakshina Kannada
509406,Vasudha Sahota,Male,23,Christian,Business,High School,Widowed,5830747101,"65, Bhalla Chowk Bareilly-732892",Bengaluru Urban
509407,Shivani Ratta,Female,68,Buddhist,Engineer,High School,Single,+913210362100,"55, Tak Chowk Purnia-516175",Dakshina Kannada
509408,Jyoti Gulati,Female,62,Jain,Government Employee,Primary,Single,04694183782,"72 Pandya Marg, Junagadh 740456",Dakshina Kannada
509409,Baljiwan Chander,Female,61,Muslim,Police,PUC,Single,02545756039,"438, Kurian, Sultan Pur Majra-993065",Bengaluru Urban
509410,Amara Thakkar,Male,27,Buddhist,Student,Primary,Married,05734503297,"H.No. 676, Dhaliwal Circle Bilaspur-185865",Mysuru
509411,Jagrati Ram,Female,19,Jain,Business,PUC,Married,05920691545,"417, Lala Marg Bhavnagar 841634",Mysuru
509412,Gaurav Mallick,Male,34,Hindu,Software Engineer,Diploma,Divorced,06231439376,"81/926, Parikh Chowk, Phusro 413803",Mysuru
509413,Lohit Nigam,Female,29,Hindu,Teacher,PUC,Single,+913986079604,H.No. 07 Chand Road Salem-510177,Dakshina Kannada
509414,Nathaniel Babu,Female,66,Christian,Farmer,Post Graduate,Married,+919106443489,H.No. 873 Baria Chowk Bangalore 390712,Mysuru
509415,Wazir Contractor,Female,46,Muslim,Driver,Post Graduate,Single,5449559702,"H.No. 98 Narain Zila, Proddatur 348205",Dakshina Kannada
509416,Ronith Konda,Female,26,Jain,Farmer,Diploma,Married,+919495130205,"32 Saran Path, Chandrapur-419426",Dakshina Kannada
509417,Rehaan Sunder,Male,27,Sikh,Private Employee,Primary,Married,+917519345072,"38/189 Vasa Ganj, Ghaziabad-098137",Dakshina Kannada
509418,Benjamin Modi,Female,23,Buddhist,Farmer,Diploma,Married,9880013471,"02/06 Dutta Nagar, Mehsana-966154",Mysuru
509419,Dominic Sachdeva,Female,51,Jain,Software Engineer,PUC,Widowed,+919104261562,"604, Buch Nagar, Coimbatore-258747",Dakshina Kannada
509420,Warhi Dey,Female,52,Hindu,Government Employee,Graduate,Single,+910659022030,"75/44, Dutt Circle Madurai-868286",Mysuru
509421,Hemangini Kumar,Male,42,Jain,Driver,Graduate,Single,+919744526417,04/227 Hayre Ganj Sambhal 472476,Dakshina Kannada
509422,Unni Bansal,Female,55,Christian,Private Employee,Diploma,Divorced,2999203781,"H.No. 163 Raju Chowk, Bulandshahr-362016",Dakshina Kannada
509423,Inaya Gopal,Female,27,Jain,Engineer,Graduate,Married,01760108434,"97/48 Agarwal Path, Vellore-285011",Dakshina Kannada
509424,Faras Dhingra,Female,43,Hindu,Labourer,High School,Widowed,+916050274383,"72 Kapur Nagar, Kakinada 449906",Mysuru
509425,Krish Minhas,Male,32,Muslim,Farmer,PUC,Married,09856428469,"27 Natarajan Zila, Jamnagar-753777",Dakshina Kannada
509426,Tanish Sane,Female,70,Jain,Doctor,Post Graduate,Single,00457020576,"H.No. 181, Sanghvi Road, Chennai-263594",Bengaluru Urban
509427,Neel Tella,Female,75,Jain,Software Engineer,Graduate,Single,1408383034,62/52 Sarin Chowk Bhind 544509,Mysuru
509428,Urmi Naidu,Female,52,Christian,Engineer,PUC,Married,5824057712,"H.No. 97, Morar Circle, Shimoga-954532",Mysuru
509429,Xalak Raman,Female,39,Muslim,Private Employee,High School,Married,2324882296,"H.No. 23, Sachdeva Marg Ahmedabad-921005",Bengaluru Urban
509430,Fiyaz Sinha,Male,34,Sikh,Farmer,High School,Single,09119623209,"37/63, Kala Nagar, Khora -355679",Dakshina Kannada
509431,Ishita Doshi,Male,52,Buddhist,Software Engineer,Primary,Single,2553083517,"16 Mitter Zila, Bangalore-283450",Mysuru
509432,Kalpit Sankar,Male,75,Christian,Police,Diploma,Divorced,4301744955,"H.No. 200, Rout Circle, Panvel 982523",Bengaluru Urban
509433,Darsh Koshy,Male,48,Muslim,Labourer,Diploma,Married,06727703153,H.No. 723 Dugal Road Giridih 353376,Dakshina Kannada
509434,William Bhatti,Male,68,Sikh,Government Employee,PUC,Married,+917960575758,"H.No. 46, Saran Chowk, Udupi 865241",Bengaluru Urban
509435,Gaurang Hegde,Male,21,Sikh,Driver,Graduate,Married,3458021826,"H.No. 538, Chad Marg Sambhal-552030",Dakshina Kannada
509436,Sneha Lal,Male,65,Buddhist,Government Employee,Graduate,Divorced,1324114147,"H.No. 49 Vora Street, Karaikudi 251437",Bengaluru Urban
509437,Hema Raju,Female,73,Sikh,Student,Post Graduate,Widowed,+919945595554,19/98 Gopal Ganj Baranagar-479562,Bengaluru Urban
509438,Madhav Rattan,Female,23,Christian,Teacher,Primary,Single,+912412374156,"H.No. 05, Bumb Ganj Jhansi 154312",Mysuru
509439,Owen Rout,Female,74,Hindu,Government Employee,Diploma,Widowed,+911631900337,"H.No. 760, Chaudhari Nagar Madanapalle 897513",Bengaluru Urban
509440,Nilima Mutti,Male,45,Sikh,Student,Graduate,Divorced,00031379984,14 Babu Chowk Motihari 506659,Mysuru
509441,Vedika Patla,Female,68,Sikh,Engineer,Post Graduate,Married,+915388864128,587 Memon Street Rajahmundry-845885,Mysuru
509442,Orinder Trivedi,Female,50,Muslim,Private Employee,High School,Divorced,+912710410625,05 Chokshi Zila Kirari Suleman Nagar 115013,Bengaluru Urban
509443,Vincent Bera,Male,56,Christian,Teacher,PUC,Single,+914358991987,"730, Hegde Path, Anantapuram 375633",Dakshina Kannada
509444,Triveni Bobal,Female,24,Christian,Teacher,PUC,Single,7319028244,"H.No. 518, Tank Street Vasai-Virar 609035",Bengaluru Urban
509445,Odika Bahl,Female,42,Hindu,Retired,Primary,Divorced,07190736852,"H.No. 34 Misra Chowk, Dhule-918210",Dakshina Kannada
509446,Utkarsh Banerjee,Female,48,Muslim,Retired,Primary,Widowed,1819668737,"00/296, Kari Zila Mangalore 374854",Bengaluru Urban
509447,Hemangini Taneja,Female,30,Jain,Student,Post Graduate,Married,+913498638736,"94, Minhas Chowk, Chandrapur 670500",Mysuru
509448,Joshua Bakshi,Male,48,Hindu,Business,High School,Divorced,+911134559043,"H.No. 583, Salvi Street Ambarnath 964373",Mysuru
509449,Nirja Pandya,Female,25,Jain,Police,High School,Widowed,+914734719165,749 Dua Path Madhyamgram-582702,Dakshina Kannada
509450,Xavier Bedi,Female,24,Muslim,Teacher,High School,Married,+915650055330,717 Srinivasan Nagar Bellary 825430,Dakshina Kannada
509451,Saanvi Dara,Female,19,Muslim,Retired,Diploma,Single,00206874568,"50, Gandhi Chowk Dehradun 260635",Dakshina Kannada
509452,Yug Sani,Male,53,Jain,Retired,High School,Widowed,6410104226,"H.No. 809, Yadav Chowk, Chandigarh 156605",Dakshina Kannada
509453,Yachana Walla,Female,40,Hindu,Police,Primary,Single,01792453534,"10/70 Mittal, Parbhani-667331",Dakshina Kannada
509454,Faqid Zacharia,Male,63,Jain,Teacher,Diploma,Married,7908716295,"H.No. 50, Bora Nagar, Berhampur 524262",Mysuru
509455,Megha Kannan,Male,55,Christian,Driver,Post Graduate,Widowed,+911406793039,899 Divan Road Mau 590292,Mysuru
509456,Forum Zacharia,Female,63,Hindu,Private Employee,High School,Divorced,06871646958,"H.No. 92 Konda Zila, Pune 592893",Mysuru
509457,Chakradev Tak,Male,63,Hindu,Police,Primary,Divorced,06029196516,"352, Anand Ganj Unnao 719684",Bengaluru Urban
509458,Rudra Kaur,Male,71,Muslim,Farmer,Diploma,Divorced,08059387086,H.No. 05 Sheth Marg Sonipat 898753,Dakshina Kannada
509459,Maya Konda,Male,65,Hindu,Teacher,Primary,Widowed,+912807977239,"089, Balay Street, Pondicherry 115068",Dakshina Kannada
509460,Sathvik Bhattacharyya,Female,46,Muslim,Engineer,Post Graduate,Divorced,+915824913336,H.No. 59 Sengupta Chowk Hosur-977476,Dakshina Kannada
509461,Mugdha Kale,Male,28,Sikh,Private Employee,High School,Married,9941734014,"27/432, Nori Path, Sasaram 726303",Bengaluru Urban
509462,Gaurika Chakrabarti,Male,58,Christian,Government Employee,Graduate,Single,00920030474,"H.No. 61 Pradhan Ganj, Meerut 974236",Mysuru
509463,Girindra Dada,Male,36,Buddhist,Doctor,Graduate,Married,9459972641,"H.No. 61 Pandit Path, Mango 789149",Dakshina Kannada
509464,Urishilla Brar,Female,61,Christian,Engineer,High School,Divorced,4769888067,10/374 Om Marg Gangtok 565000,Mysuru
509465,Madhav Chadha,Female,70,Buddhist,Government Employee,High School,Divorced,5465339740,"00, Behl Circle, Nangloi Jat 862191",Mysuru
509466,Onveer Narayan,Male,68,Sikh,Software Engineer,High School,Single,05240209080,"H.No. 159, Dey Nagar Berhampur-470087",Bengaluru Urban
509467,Lohit Khanna,Male,28,Buddhist,Police,Post Graduate,Divorced,00962283250,"73/70, Dubey Nagar Dehri-692785",Dakshina Kannada
509468,Harrison Patla,Female,21,Muslim,Labourer,PUC,Married,03707968568,85/831 Parekh Street Ghaziabad-539168,Dakshina Kannada
509469,Balendra Kade,Male,36,Buddhist,Farmer,Graduate,Divorced,+914300965561,H.No. 79 Mahajan Marg Dharmavaram 895922,Mysuru
509470,Vritti Sangha,Male,23,Jain,Software Engineer,Post Graduate,Divorced,09543977416,"H.No. 888, Kant Zila Ozhukarai 042365",Bengaluru Urban
509471,Ishani Deep,Female,50,Christian,Student,High School,Widowed,7557724564,"H.No. 94, Kuruvilla Zila Jorhat 465885",Mysuru
509472,Gaurav Hegde,Female,47,Sikh,Student,Post Graduate,Single,+911971235036,"H.No. 691, Brar Street Bikaner-349215",Bengaluru Urban
509473,Harsh Wadhwa,Female,47,Jain,Engineer,Graduate,Widowed,1957734671,"587, Bajwa Path Raipur-016191",Dakshina Kannada
509474,Akshay Dash,Female,54,Muslim,Teacher,Primary,Married,6665322998,"H.No. 10 Dada Ganj, Guna 680586",Dakshina Kannada
509475,Nathaniel Muni,Male,49,Muslim,Driver,Primary,Single,6937572813,"H.No. 14 Mallick Marg, Korba-781442",Mysuru
509476,Ayush Verma,Female,72,Jain,Business,Post Graduate,Widowed,2332414183,"H.No. 82, Apte Street Burhanpur 651562",Dakshina Kannada
509477,Wakeeta Dutt,Male,74,Buddhist,Government Employee,PUC,Widowed,07050288421,"H.No. 986, Pradhan Jabalpur-945946",Dakshina Kannada
509478,Rachita Ahluwalia,Female,36,Christian,Retired,Primary,Divorced,4037123368,22/823 Varghese Nadiad-915710,Dakshina Kannada
509479,Yagnesh Ramachandran,Male,49,Sikh,Retired,Post Graduate,Married,2956082251,06 Gala Madhyamgram 752883,Mysuru
509480,Luke Palla,Male,58,Sikh,Farmer,High School,Divorced,4887114402,"603 Sinha Marg, Ongole 274990",Mysuru
509481,Devika Madan,Male,52,Christian,Doctor,Primary,Married,+912260091767,"38/81, Rout Road, Guna-582372",Bengaluru Urban
509482,Avi Kothari,Female,63,Buddhist,Student,Graduate,Widowed,8920126156,"463, Bhardwaj Bhatpara 473217",Dakshina Kannada
509483,Kalpit Ramachandran,Female,62,Hindu,Engineer,Primary,Married,01704032066,372 Yadav Circle Delhi 451000,Dakshina Kannada
509484,Avi Apte,Female,56,Buddhist,Student,Post Graduate,Married,02876249589,H.No. 685 Srinivasan Nagar Aurangabad-653202,Dakshina Kannada
509485,Zayan Natarajan,Male,72,Jain,Government Employee,High School,Widowed,+910087787950,"49/032, Srivastava Circle, Burhanpur 674285",Mysuru
509486,Upma Joshi,Male,23,Hindu,Driver,High School,Widowed,+911721646607,72/120 Chhabra Zila Orai-949017,Bengaluru Urban
509487,Sanya Oak,Male,62,Buddhist,Teacher,Diploma,Single,09059203812,64 Hora Farrukhabad-482401,Dakshina Kannada
509488,Varsha Kannan,Female,70,Christian,Software Engineer,PUC,Married,+912913164745,"H.No. 77, Arora Ganj, Nandyal 509635",Bengaluru Urban
509489,Abhiram Wadhwa,Female,48,Jain,Government Employee,Post Graduate,Single,+910490044658,H.No. 745 Jha Tiruvottiyur 031940,Bengaluru Urban
509490,Ekta Kale,Female,53,Hindu,Police,High School,Single,6718663022,"H.No. 843 Grover Road, Anantapur 172023",Mysuru
509491,Radha Raghavan,Male,25,Hindu,Engineer,Primary,Married,08469598768,"583, Chopra Ganj Indore 854259",Dakshina Kannada
509492,Mohammed Trivedi,Female,36,Christian,Farmer,Post Graduate,Widowed,+911993321039,H.No. 771 Saran Chowk Gopalpur 860289,Mysuru
509493,Wridesh Arora,Male,42,Hindu,Engineer,High School,Married,6511833916,42/95 Bahri Zila Bhusawal-367936,Dakshina Kannada
509494,Ganga Narain,Female,71,Hindu,Labourer,Diploma,Single,4681231659,"H.No. 24, Pant, Avadi 574618",Bengaluru Urban
509495,Oviya Bir,Female,26,Hindu,Software Engineer,High School,Widowed,+919607397054,"422 Sankar, Machilipatnam-781468",Bengaluru Urban
509496,Xavier Trivedi,Female,50,Jain,Teacher,PUC,Single,+911959180344,"H.No. 65, Gokhale, Barasat-289922",Dakshina Kannada
